28001,0,0,46,48,0,70,89.95
28001,0,0,4,4,1,20,399.59
28001,0,0,21,21,1,30,49.52
28001,0,0,48,50,1,40,73.16
28001,0,0,23,23,1,50,61.82
28001,0,0,19,19,1,50,95.67
28001,0,0,7,7,1,70,104.67
28001,0,0,5,5,0,20,103.36
28001,0,0,51,52,0,30,72.79
28001,0,0,107,115,0,40,65.27
28001,0,0,73,76,0,50,98.95
28001,0,0,71,74,0,50,168.72
28001,0,0,41,42,0,70,166.11
28001,0,2,58,107,2,3,21.37
28001,0,2,3,3,1,10,17.2
28001,0,2,405,585,1,20,20.84
28001,0,2,1335,2153,1,30,24.92
28001,0,2,863,1248,1,40,40.25
28001,0,2,478,715,1,50,43.71
28001,0,2,271,349,1,50,68.64
28001,0,2,165,219,1,70,84.93
28001,0,2,5,8,0,10,48.29
28001,0,2,369,602,0,20,23.9
28001,0,2,1499,2483,0,30,32.23
28001,0,2,1328,2030,0,40,55.53
28001,0,2,993,1750,0,50,71.28
28001,0,2,669,1016,0,50,91.68
28001,0,2,395,527,0,70,122.27
28001,0,2,67,106,2,3,23.24
28001,0,2,11,11,1,10,23.96
28001,0,2,376,522,1,20,23.1
28001,0,2,1338,1914,1,30,27.29
28001,0,2,822,1139,1,40,37.27
28001,0,2,553,767,1,50,50.79
28001,0,2,246,296,1,50,80.39
28001,0,2,203,259,1,70,80.24
28001,0,2,7,9,0,10,23.63
28001,0,2,367,569,0,20,26.14
28001,0,2,1450,2207,0,30,34.44
28001,0,2,1278,1750,0,40,62.23
28001,0,2,947,1445,0,50,83.16
28001,0,2,598,846,0,50,101.23
28001,0,2,396,501,0,70,131.94
28001,0,2,54,121,2,3,16.95
28001,0,2,13,19,1,10,19.12
28001,0,2,355,502,1,20,19.01
28001,0,2,1188,1779,1,30,23.62
28001,0,2,730,1057,1,40,39.04
28001,0,2,405,567,1,50,49.83
28001,0,2,252,336,1,50,53.95
28001,0,2,119,153,1,70,92
28001,0,2,9,13,0,10,43.2
28001,0,2,332,505,0,20,25.41
28001,0,2,1232,1905,0,30,31.75
28001,0,2,1130,1694,0,40,57.65
28001,0,2,871,1501,0,50,70.91
28001,0,2,557,822,0,50,95.56
28001,0,2,354,481,0,70,124.47
28001,0,2,51,125,2,3,13.35
28001,0,2,15,22,1,10,29.65
28001,0,2,446,646,1,20,20.32
28001,0,2,1322,2091,1,30,24.04
28001,0,2,793,1173,1,40,39.84
28001,0,2,450,656,1,50,46.86
28001,0,2,245,345,1,50,59.3
28001,0,2,141,173,1,70,87.59
28001,0,2,10,12,0,10,24.54
28001,0,2,411,653,0,20,27.48
28001,0,2,1424,2311,0,30,31.63
28001,0,2,1231,1862,0,40,58.09
28001,0,2,957,1707,0,50,71.43
28001,0,2,536,833,0,50,99.62
28001,0,2,330,459,0,70,119.86
28001,0,2,60,127,2,3,17.14
28001,0,2,15,17,1,10,11.63
28001,0,2,430,625,1,20,20.77
28001,0,2,1339,1980,1,30,26.12
28001,0,2,764,1086,1,40,38.59
28001,0,2,412,553,1,50,50.38
28001,0,2,253,331,1,50,62.42
28001,0,2,172,223,1,70,87.83
28001,0,2,10,14,0,10,76.42
28001,0,2,406,666,0,20,26.27
28001,0,2,1473,2277,0,30,32.17
28001,0,2,1271,1887,0,40,55.96
28001,0,2,935,1523,0,50,74.55
28001,0,2,582,869,0,50,97.73
28001,0,2,369,473,0,70,116.87
28001,0,2,57,111,2,3,20.63
28001,0,2,18,21,1,10,30.4
28001,0,2,464,679,1,20,18.92
28001,0,2,1262,1981,1,30,23.3
28001,0,2,785,1222,1,40,34.53
28001,0,2,473,655,1,50,50.58
28001,0,2,258,327,1,50,61.67
28001,0,2,144,188,1,70,75.96
28001,0,2,10,17,0,10,39.92
28001,0,2,426,634,0,20,25.03
28001,0,2,1394,2272,0,30,29.69
28001,0,2,1286,2059,0,40,53.06
28001,0,2,932,1642,0,50,71.25
28001,0,2,581,911,0,50,91
28001,0,2,321,447,0,70,117.42
28001,0,3,11,11,1,20,52.26
28001,0,3,38,47,1,30,36.3
28001,0,3,62,67,1,40,45.63
28001,0,3,38,44,1,50,40.91
28001,0,3,16,17,1,50,41.87
28001,0,3,13,14,1,70,33.31
28001,0,3,8,8,0,20,35.86
28001,0,3,22,26,0,30,58.33
28001,0,3,32,33,0,40,54.19
28001,0,3,30,33,0,50,69.25
28001,0,3,17,17,0,50,52.02
28001,0,3,13,17,0,70,91.95
28001,0,3,8,13,1,20,38.96
28001,0,3,42,44,1,30,57.16
28001,0,3,76,83,1,40,45.51
28001,0,3,44,47,1,50,46.07
28001,0,3,27,31,1,50,60.88
28001,0,3,19,23,1,70,58.95
28001,0,3,13,14,0,20,52.63
28001,0,3,22,23,0,30,51.01
28001,0,3,26,27,0,40,71.4
28001,0,3,33,39,0,50,88.58
28001,0,3,16,17,0,50,42.2
28001,0,3,11,13,0,70,76.01
28001,0,3,16,18,1,20,22.1
28001,0,3,39,39,1,30,30.8
28001,0,3,40,43,1,40,46.37
28001,0,3,48,53,1,50,57.69
28001,0,3,24,25,1,50,39.84
28001,0,3,12,12,1,70,41.83
28001,0,3,23,23,0,30,50.8
28001,0,3,24,25,0,40,40.41
28001,0,3,34,39,0,50,62.78
28001,0,3,24,26,0,50,98.81
28001,0,3,7,7,0,70,124.94
28001,0,3,15,18,1,20,16.38
28001,0,3,33,34,1,30,36.1
28001,0,3,46,51,1,40,31.72
28001,0,3,41,45,1,50,48.96
28001,0,3,12,14,1,50,45.23
28001,0,3,7,7,1,70,47.77
28001,0,3,10,13,0,20,95.71
28001,0,3,23,23,0,30,43.59
28001,0,3,26,27,0,40,77.8
28001,0,3,26,27,0,50,123.17
28001,0,3,16,16,0,50,87.35
28001,0,3,11,12,0,70,28.22
28001,0,3,14,15,1,20,12.2
28001,0,3,43,47,1,30,24.78
28001,0,3,38,41,1,40,33.75
28001,0,3,35,36,1,50,53.62
28001,0,3,10,13,1,50,65.64
28001,0,3,10,10,1,70,34.39
28001,0,3,6,8,0,20,33.11
28001,0,3,23,25,0,30,57.79
28001,0,3,26,30,0,40,80.7
28001,0,3,24,26,0,50,78.88
28001,0,3,18,22,0,50,55.63
28001,0,3,6,6,0,70,99.69
28001,0,3,15,16,1,20,24.13
28001,0,3,43,45,1,30,34.85
28001,0,3,45,50,1,40,41.05
28001,0,3,36,38,1,50,35.5
28001,0,3,14,14,1,50,55.94
28001,0,3,14,16,1,70,52.54
28001,0,3,6,8,0,20,247.46
28001,0,3,21,21,0,30,27.84
28001,0,3,30,33,0,40,42.02
28001,0,3,29,34,0,50,46.29
28001,0,3,14,16,0,50,53.15
28001,0,3,10,11,0,70,47.19
28001,0,4,5,5,2,3,74.49
28001,0,4,16,21,1,10,69.04
28001,0,4,506,791,1,20,60.18
28001,0,4,2424,3814,1,30,66.66
28001,0,4,2374,3841,1,40,81.82
28001,0,4,1900,2961,1,50,102.68
28001,0,4,1456,2144,1,50,107.67
28001,0,4,862,1248,1,70,154.74
28001,0,4,123,170,0,20,63.67
28001,0,4,693,849,0,30,117.08
28001,0,4,602,731,0,40,132.41
28001,0,4,438,562,0,50,159.09
28001,0,4,358,452,0,50,251.5
28001,0,4,238,286,0,70,241
28001,0,4,5,6,2,3,47.77
28001,0,4,17,21,1,10,45.35
28001,0,4,585,910,1,20,60.47
28001,0,4,2918,4611,1,30,65.81
28001,0,4,2663,4292,1,40,80.95
28001,0,4,2200,3546,1,50,98.07
28001,0,4,1720,2749,1,50,120.04
28001,0,4,1024,1528,1,70,142.27
28001,0,4,3,5,0,10,52.58
28001,0,4,192,269,0,20,68.58
28001,0,4,937,1221,0,30,113.69
28001,0,4,817,1055,0,40,137.05
28001,0,4,574,750,0,50,201.3
28001,0,4,475,609,0,50,229.2
28001,0,4,310,416,0,70,260.27
28001,0,4,4,6,3,70,123.67
28001,0,4,4,6,2,3,39.93
28001,0,4,21,27,1,10,36.63
28001,0,4,724,1210,1,20,47.96
28001,0,4,3402,6068,1,30,58.54
28001,0,4,3237,5534,1,40,67.26
28001,0,4,2711,4445,1,50,77.4
28001,0,4,2012,3227,1,50,91.96
28001,0,4,1072,1558,1,70,98.18
28001,0,4,5,7,0,10,49.42
28001,0,4,200,267,0,20,65.18
28001,0,4,990,1388,0,30,85.71
28001,0,4,1031,1348,0,40,118.09
28001,0,4,715,986,0,50,146.64
28001,0,4,551,721,0,50,186.92
28001,0,4,342,444,0,70,178.18
28001,0,4,6,6,2,3,21.45
28001,0,4,21,28,1,10,39.62
28001,0,4,645,949,1,20,43.83
28001,0,4,2494,3880,1,30,59.25
28001,0,4,2328,3621,1,40,67.87
28001,0,4,1819,2760,1,50,83.22
28001,0,4,1489,2210,1,50,100.44
28001,0,4,708,1041,1,70,110.73
28001,0,4,8,8,0,10,51.28
28001,0,4,161,212,0,20,63.9
28001,0,4,704,848,0,30,92.93
28001,0,4,630,772,0,40,108.89
28001,0,4,443,582,0,50,161.81
28001,0,4,357,455,0,50,241.88
28001,0,4,207,250,0,70,167.74
28001,0,4,6,6,2,3,63.16
28001,0,4,31,42,1,10,55.21
28001,0,4,548,834,1,20,51.1
28001,0,4,2324,3578,1,30,64.33
28001,0,4,2089,3258,1,40,79.65
28001,0,4,1609,2363,1,50,95.21
28001,0,4,1268,1864,1,50,120.22
28001,0,4,660,931,1,70,132.27
28001,0,4,151,180,0,20,67.62
28001,0,4,581,712,0,30,115.93
28001,0,4,574,719,0,40,137.47
28001,0,4,330,409,0,50,161.01
28001,0,4,278,336,0,50,252.73
28001,0,4,164,212,0,70,159.61
28001,0,4,4,5,2,3,82.48
28001,0,4,20,25,1,10,37.47
28001,0,4,616,968,1,20,53.62
28001,0,4,2712,4291,1,30,70.42
28001,0,4,2685,4360,1,40,79.82
28001,0,4,2028,3215,1,50,88.32
28001,0,4,1538,2368,1,50,117.09
28001,0,4,902,1335,1,70,136.68
28001,0,4,4,5,0,10,149.38
28001,0,4,150,182,0,20,81.67
28001,0,4,705,873,0,30,103.4
28001,0,4,666,831,0,40,140.3
28001,0,4,432,526,0,50,175.64
28001,0,4,286,356,0,50,279.6
28001,0,4,241,302,0,70,244.88
28001,0,4,3,3,3,70,35.08
28001,0,5,88,118,1,20,20.06
28001,0,5,542,808,1,30,23.17
28001,0,5,557,877,1,40,30.32
28001,0,5,552,892,1,50,36.14
28001,0,5,389,659,1,50,41.4
28001,0,5,223,387,1,70,48.46
28001,0,5,41,60,0,20,25.45
28001,0,5,360,544,0,30,23.39
28001,0,5,423,593,0,40,35.49
28001,0,5,347,511,0,50,34.88
28001,0,5,278,401,0,50,36.45
28001,0,5,197,309,0,70,40.42
28001,0,5,67,88,1,20,16.81
28001,0,5,436,625,1,30,25.65
28001,0,5,560,792,1,40,35.04
28001,0,5,574,827,1,50,44.48
28001,0,5,412,628,1,50,50.23
28001,0,5,288,435,1,70,70.87
28001,0,5,37,71,0,20,30.46
28001,0,5,304,388,0,30,32.24
28001,0,5,389,491,0,40,35.48
28001,0,5,377,491,0,50,37.94
28001,0,5,321,459,0,50,54.94
28001,0,5,255,385,0,70,51.56
28001,0,5,85,119,1,20,22.7
28001,0,5,410,616,1,30,23.37
28001,0,5,441,659,1,40,29.45
28001,0,5,389,654,1,50,34.57
28001,0,5,252,432,1,50,38.38
28001,0,5,150,247,1,70,45.39
28001,0,5,43,65,0,20,21.56
28001,0,5,272,375,0,30,24.39
28001,0,5,342,474,0,40,33.37
28001,0,5,286,382,0,50,31.69
28001,0,5,216,328,0,50,34.71
28001,0,5,128,223,0,70,36.22
28001,0,5,90,137,1,20,17.85
28001,0,5,437,679,1,30,24.88
28001,0,5,495,769,1,40,30.97
28001,0,5,431,700,1,50,35.23
28001,0,5,269,448,1,50,40.77
28001,0,5,163,280,1,70,41.45
28001,0,5,51,82,0,20,24.01
28001,0,5,285,423,0,30,24.8
28001,0,5,330,482,0,40,34.69
28001,0,5,306,427,0,50,38.68
28001,0,5,199,327,0,50,41.61
28001,0,5,158,247,0,70,42.44
28001,0,5,86,117,1,20,19.5
28001,0,5,444,685,1,30,23.98
28001,0,5,504,720,1,40,29.07
28001,0,5,445,734,1,50,36.34
28001,0,5,344,544,1,50,41.92
28001,0,5,166,266,1,70,45.52
28001,0,5,48,66,0,20,19.09
28001,0,5,343,481,0,30,25.19
28001,0,5,391,561,0,40,32.87
28001,0,5,317,457,0,50,34.91
28001,0,5,239,352,0,50,38.45
28001,0,5,165,275,0,70,37.92
28001,0,5,95,148,1,20,15.05
28001,0,5,431,684,1,30,23.88
28001,0,5,518,812,1,40,29.4
28001,0,5,449,768,1,50,34.15
28001,0,5,307,543,1,50,40
28001,0,5,190,296,1,70,47.78
28001,0,5,50,78,0,20,20.1
28001,0,5,285,430,0,30,23.19
28001,0,5,342,517,0,40,30.02
28001,0,5,315,473,0,50,35.93
28001,0,5,236,364,0,50,37.53
28001,0,5,158,261,0,70,41.2
28001,0,6,76,97,1,20,60.25
28001,0,6,395,497,1,30,42.98
28001,0,6,370,496,1,40,53.54
28001,0,6,294,391,1,50,69.21
28001,0,6,205,272,1,50,115.65
28001,0,6,138,174,1,70,138.94
28001,0,6,22,22,0,20,25.8
28001,0,6,122,147,0,30,48.94
28001,0,6,140,171,0,40,67.12
28001,0,6,124,155,0,50,80.4
28001,0,6,77,87,0,50,122.8
28001,0,6,104,128,0,70,136.99
28001,0,6,66,78,1,20,39.46
28001,0,6,358,430,1,30,56.23
28001,0,6,325,414,1,40,59.36
28001,0,6,289,371,1,50,86.17
28001,0,6,197,246,1,50,85.78
28001,0,6,144,191,1,70,139.14
28001,0,6,14,15,0,20,53.61
28001,0,6,137,164,0,30,43.32
28001,0,6,129,150,0,40,74.54
28001,0,6,112,130,0,50,70.99
28001,0,6,69,83,0,50,120.99
28001,0,6,85,110,0,70,200.91
28001,0,6,74,86,1,20,43.93
28001,0,6,378,466,1,30,55.86
28001,0,6,349,462,1,40,61.96
28001,0,6,308,375,1,50,62.19
28001,0,6,198,271,1,50,83.73
28001,0,6,131,161,1,70,119.44
28001,0,6,25,26,0,20,31.66
28001,0,6,120,130,0,30,65.72
28001,0,6,117,140,0,40,114.99
28001,0,6,120,144,0,50,80.08
28001,0,6,94,119,0,50,117.79
28001,0,6,100,127,0,70,128.07
28001,0,6,3,3,2,3,59.42
28001,0,6,84,94,1,20,62.92
28001,0,6,419,533,1,30,49.34
28001,0,6,408,512,1,40,67.2
28001,0,6,329,434,1,50,69.34
28001,0,6,206,274,1,50,90.74
28001,0,6,167,215,1,70,110.46
28001,0,6,23,27,0,20,54.47
28001,0,6,144,172,0,30,73.11
28001,0,6,136,163,0,40,66.54
28001,0,6,128,159,0,50,87.32
28001,0,6,96,129,0,50,118.34
28001,0,6,89,135,0,70,100.5
28001,0,6,86,95,1,20,56.87
28001,0,6,371,471,1,30,44.8
28001,0,6,357,462,1,40,60.99
28001,0,6,269,353,1,50,69.1
28001,0,6,225,308,1,50,73.25
28001,0,6,138,179,1,70,90.46
28001,0,6,27,30,0,20,69.62
28001,0,6,154,185,0,30,59.93
28001,0,6,155,175,0,40,66.96
28001,0,6,108,131,0,50,80.07
28001,0,6,90,109,0,50,124.54
28001,0,6,85,120,0,70,153.28
28001,0,6,92,101,1,20,46.35
28001,0,6,477,637,1,30,50.32
28001,0,6,446,593,1,40,56.95
28001,0,6,380,481,1,50,67.98
28001,0,6,234,337,1,50,99.57
28001,0,6,180,226,1,70,121.16
28001,0,6,35,43,0,20,60.75
28001,0,6,157,198,0,30,68.73
28001,0,6,153,191,0,40,87.46
28001,0,6,146,197,0,50,82.37
28001,0,6,108,142,0,50,116.89
28001,0,6,115,148,0,70,157.41
28001,0,7,26,27,1,20,32.06
28001,0,7,275,322,1,30,56.24
28001,0,7,268,308,1,40,66.13
28001,0,7,226,294,1,50,67.85
28001,0,7,206,246,1,50,84.69
28001,0,7,116,142,1,70,141.16
28001,0,7,14,16,0,20,69.57
28001,0,7,123,142,0,30,59.05
28001,0,7,94,102,0,40,134.69
28001,0,7,87,107,0,50,91.74
28001,0,7,53,62,0,50,130.84
28001,0,7,55,57,0,70,184.89
28001,0,7,36,41,1,20,28.68
28001,0,7,283,344,1,30,50.64
28001,0,7,287,354,1,40,56.28
28001,0,7,300,346,1,50,76.21
28001,0,7,245,284,1,50,64.31
28001,0,7,148,185,1,70,116.91
28001,0,7,10,11,0,20,28.82
28001,0,7,105,118,0,30,86.64
28001,0,7,122,136,0,40,61.73
28001,0,7,99,114,0,50,117.66
28001,0,7,87,97,0,50,130.56
28001,0,7,43,46,0,70,90.55
28001,0,7,49,56,1,20,30.94
28001,0,7,408,516,1,30,51.64
28001,0,7,366,460,1,40,47.58
28001,0,7,313,364,1,50,64.66
28001,0,7,258,315,1,50,75.58
28001,0,7,127,152,1,70,76.98
28001,0,7,20,25,0,20,41.05
28001,0,7,102,123,0,30,95.53
28001,0,7,114,129,0,40,75.14
28001,0,7,74,93,0,50,68.22
28001,0,7,78,92,0,50,122.37
28001,0,7,48,57,0,70,169.82
28001,0,7,4,4,1,10,17.43
28001,0,7,32,38,1,20,24.19
28001,0,7,270,326,1,30,52.98
28001,0,7,287,357,1,40,59.54
28001,0,7,207,243,1,50,72.27
28001,0,7,231,284,1,50,63.49
28001,0,7,98,128,1,70,131.95
28001,0,7,25,26,0,20,31.83
28001,0,7,124,134,0,30,78.08
28001,0,7,104,127,0,40,118.58
28001,0,7,90,114,0,50,130.79
28001,0,7,44,46,0,50,123.7
28001,0,7,35,42,0,70,378.55
28001,0,7,19,20,1,20,41.9
28001,0,7,232,261,1,30,51.24
28001,0,7,219,250,1,40,67.07
28001,0,7,167,193,1,50,74.71
28001,0,7,169,198,1,50,86.92
28001,0,7,102,131,1,70,89.14
28001,0,7,10,10,0,20,21.54
28001,0,7,91,102,0,30,75.33
28001,0,7,74,84,0,40,82.56
28001,0,7,58,72,0,50,156
28001,0,7,41,46,0,50,222.13
28001,0,7,41,48,0,70,251.57
28001,0,7,29,30,1,20,45.19
28001,0,7,244,278,1,30,49.85
28001,0,7,261,309,1,40,81.95
28001,0,7,228,261,1,50,86.98
28001,0,7,195,227,1,50,115.21
28001,0,7,104,116,1,70,127.33
28001,0,7,9,9,0,20,25.02
28001,0,7,89,102,0,30,58.19
28001,0,7,82,92,0,40,110.6
28001,0,7,61,68,0,50,197.23
28001,0,7,62,65,0,50,246.56
28001,0,7,42,48,0,70,193.44
28001,0,1,6,7,1,20,107.86
28001,0,1,38,41,1,30,115.97
28001,0,1,51,59,1,40,165.05
28001,0,1,57,66,1,50,171.92
28001,0,1,24,29,1,50,221.47
28001,0,1,20,21,1,70,323.58
28001,0,1,7,7,0,20,97.66
28001,0,1,60,72,0,30,155.19
28001,0,1,118,153,0,40,192.73
28001,0,1,135,186,0,50,147.78
28001,0,1,99,118,0,50,228.04
28001,0,1,69,82,0,70,235.39
28001,0,1,3,3,2,3,164.3
28001,0,1,29,32,1,30,76.53
28001,0,1,50,54,1,40,145.05
28001,0,1,46,53,1,50,148.32
28001,0,1,27,29,1,50,196.94
28001,0,1,18,20,1,70,356.95
28001,0,1,5,5,0,20,58.84
28001,0,1,60,68,0,30,121.86
28001,0,1,137,163,0,40,181.03
28001,0,1,145,169,0,50,171.49
28001,0,1,106,116,0,50,183.01
28001,0,1,55,59,0,70,286.13
28001,0,1,4,4,1,20,21.25
28001,0,1,35,44,1,30,92.53
28001,0,1,50,57,1,40,144.06
28001,0,1,33,36,1,50,164.4
28001,0,1,13,18,1,50,71.36
28001,0,1,12,12,1,70,198.04
28001,0,1,7,7,0,20,66.51
28001,0,1,59,74,0,30,125.76
28001,0,1,101,120,0,40,168.38
28001,0,1,133,158,0,50,129.79
28001,0,1,86,102,0,50,150.53
28001,0,1,44,55,0,70,282.62
28001,0,1,3,3,2,3,56
28001,0,1,11,11,1,20,79.63
28001,0,1,38,39,1,30,94.54
28001,0,1,44,54,1,40,132.71
28001,0,1,41,46,1,50,182.84
28001,0,1,36,38,1,50,190.18
28001,0,1,19,25,1,70,293.55
28001,0,1,17,23,0,20,217.52
28001,0,1,63,80,0,30,130.36
28001,0,1,151,182,0,40,151.63
28001,0,1,162,201,0,50,152.21
28001,0,1,91,119,0,50,166.61
28001,0,1,55,63,0,70,256.39
28001,0,1,3,3,2,3,134.6
28001,0,1,3,3,1,20,54.33
28001,0,1,45,53,1,30,131.92
28001,0,1,69,80,1,40,97.87
28001,0,1,39,44,1,50,207.5
28001,0,1,20,24,1,50,135.25
28001,0,1,21,22,1,70,316.89
28001,0,1,14,21,0,20,183.49
28001,0,1,73,85,0,30,137
28001,0,1,113,139,0,40,166.15
28001,0,1,149,180,0,50,186.45
28001,0,1,95,116,0,50,160.1
28001,0,1,56,65,0,70,239.64
28001,0,1,6,6,1,20,55.89
28001,0,1,48,51,1,30,117.37
28001,0,1,62,69,1,40,176.35
28001,0,1,44,51,1,50,159.21
28001,0,1,22,26,1,50,99.09
28001,0,1,17,23,1,70,224.66
28001,0,1,9,14,0,20,206.33
28001,0,1,78,96,0,30,159.99
28001,0,1,117,133,0,40,140.66
28001,0,1,164,200,0,50,184.35
28001,0,1,95,120,0,50,194.76
28001,0,1,51,58,0,70,257.37
28001,0,8,6,46,2,3,11.9
28001,0,8,68,109,1,20,21.86
28001,0,8,314,518,1,30,41.97
28001,0,8,251,411,1,40,47.62
28001,0,8,190,348,1,50,50.03
28001,0,8,85,163,1,50,52.02
28001,0,8,68,179,1,70,57.89
28001,0,8,56,76,0,20,30.66
28001,0,8,183,261,0,30,37.33
28001,0,8,169,221,0,40,53.34
28001,0,8,112,204,0,50,52.92
28001,0,8,77,120,0,50,64.27
28001,0,8,68,116,0,70,64.55
28001,0,8,9,44,2,3,10.07
28001,0,8,76,110,1,20,35.05
28001,0,8,336,544,1,30,35.39
28001,0,8,309,461,1,40,45.33
28001,0,8,188,351,1,50,60.14
28001,0,8,124,191,1,50,57.86
28001,0,8,96,188,1,70,46.46
28001,0,8,4,7,0,10,23.7
28001,0,8,43,67,0,20,41.22
28001,0,8,203,289,0,30,42.9
28001,0,8,229,324,0,40,73.54
28001,0,8,134,204,0,50,65.96
28001,0,8,103,154,0,50,131.5
28001,0,8,71,107,0,70,48.51
28001,0,8,3,4,3,70,44.56
28001,0,8,6,42,2,3,9.14
28001,0,8,4,4,1,10,18.69
28001,0,8,89,136,1,20,27.99
28001,0,8,351,555,1,30,45.3
28001,0,8,268,436,1,40,45.01
28001,0,8,169,295,1,50,46.99
28001,0,8,95,159,1,50,65.07
28001,0,8,80,168,1,70,44.15
28001,0,8,48,54,0,20,38.58
28001,0,8,171,251,0,30,49.47
28001,0,8,193,275,0,40,47.01
28001,0,8,93,171,0,50,47.23
28001,0,8,73,101,0,50,48.26
28001,0,8,57,92,0,70,96.51
28001,0,8,5,57,2,3,9
28001,0,8,3,5,1,10,39.89
28001,0,8,82,151,1,20,28.37
28001,0,8,306,510,1,30,38.74
28001,0,8,247,430,1,40,44.41
28001,0,8,152,303,1,50,48.78
28001,0,8,86,161,1,50,55.18
28001,0,8,72,151,1,70,46.86
28001,0,8,46,59,0,20,23.79
28001,0,8,151,239,0,30,32.67
28001,0,8,143,270,0,40,39.03
28001,0,8,96,176,0,50,50.98
28001,0,8,60,92,0,50,44.33
28001,0,8,57,98,0,70,74.82
28001,0,8,3,40,2,3,9
28001,0,8,4,5,1,10,27.51
28001,0,8,77,129,1,20,18.77
28001,0,8,273,455,1,30,36.73
28001,0,8,185,318,1,40,49.82
28001,0,8,170,305,1,50,48.2
28001,0,8,100,171,1,50,46.79
28001,0,8,78,166,1,70,48.57
28001,0,8,34,46,0,20,19.95
28001,0,8,162,241,0,30,32.9
28001,0,8,143,226,0,40,50.74
28001,0,8,106,204,0,50,47.93
28001,0,8,54,81,0,50,46.06
28001,0,8,53,98,0,70,52.75
28001,0,8,6,33,2,3,9.5
28001,0,8,3,5,1,10,14.67
28001,0,8,82,147,1,20,31.21
28001,0,8,278,468,1,30,35.89
28001,0,8,237,423,1,40,41.88
28001,0,8,160,345,1,50,45.01
28001,0,8,110,211,1,50,60.69
28001,0,8,83,169,1,70,52.97
28001,0,8,4,5,0,10,15.25
28001,0,8,43,67,0,20,20.3
28001,0,8,147,271,0,30,26.07
28001,0,8,156,253,0,40,35.78
28001,0,8,94,174,0,50,35.59
28001,0,8,58,93,0,50,47.74
28001,0,8,70,118,0,70,47.97
28001,0,9,4,4,1,30,87.75
28001,0,9,5,5,1,40,65.73
28001,0,9,4,6,1,50,45.48
28001,0,9,6,9,1,50,112.37
28001,0,9,8,13,1,70,57.2
28001,0,9,5,5,0,30,133.59
28001,0,9,5,5,0,50,98.43
28001,0,9,3,8,0,70,65.08
28001,0,9,3,3,1,30,45.67
28001,0,9,7,7,1,40,216.98
28001,0,9,9,9,1,50,202.66
28001,0,9,10,12,1,50,97.24
28001,0,9,8,8,1,70,111.5
28001,0,9,8,8,0,30,169.35
28001,0,9,6,6,0,40,139.02
28001,0,9,9,9,0,50,457.11
28001,0,9,3,3,0,50,95.87
28001,0,9,8,12,0,70,200.07
28001,0,9,5,5,1,30,130.2
28001,0,9,7,7,1,40,123.4
28001,0,9,9,11,1,50,121.57
28001,0,9,7,11,1,50,83.64
28001,0,9,8,11,1,70,120.55
28001,0,9,11,12,0,30,234.05
28001,0,9,9,9,0,40,171.76
28001,0,9,5,6,0,50,509.84
28001,0,9,3,3,0,50,88.01
28001,0,9,3,6,0,70,44.56
28001,0,9,8,8,1,30,84.35
28001,0,9,8,8,1,40,67.97
28001,0,9,13,16,1,50,77.37
28001,0,9,7,9,1,50,133.08
28001,0,9,10,20,1,70,61.23
28001,0,9,6,7,0,30,118.71
28001,0,9,4,4,0,40,71.62
28001,0,9,6,7,0,50,275.85
