201302,330,482,0,40,34.69
201302,306,427,0,50,38.68
201302,199,327,0,50,41.61
201302,158,247,0,70,42.44
201303,86,117,1,20,19.5
201303,444,685,1,30,23.98
201303,504,720,1,40,29.07
201303,445,734,1,50,36.34
201303,344,544,1,50,41.92
201303,166,266,1,70,45.52
201303,48,66,0,20,19.09
201303,343,481,0,30,25.19
201303,391,561,0,40,32.87
201303,317,457,0,50,34.91
201303,239,352,0,50,38.45
201303,165,275,0,70,37.92
201304,95,148,1,20,15.05
201304,431,684,1,30,23.88
201304,518,812,1,40,29.4
201304,449,768,1,50,34.15
201304,307,543,1,50,40
201304,190,296,1,70,47.78
201304,50,78,0,20,20.1
201304,285,430,0,30,23.19
201304,342,517,0,40,30.02
201304,315,473,0,50,35.93
201304,236,364,0,50,37.53
201304,158,261,0,70,41.2
201211,76,97,1,20,60.25
201211,395,497,1,30,42.98
201211,370,496,1,40,53.54
201211,294,391,1,50,69.21
201211,205,272,1,50,115.65
201211,138,174,1,70,138.94
201211,22,22,0,20,25.8
201211,122,147,0,30,48.94
201211,140,171,0,40,67.12
201211,124,155,0,50,80.4
201211,77,87,0,50,122.8
201211,104,128,0,70,136.99
201212,66,78,1,20,39.46
201212,358,430,1,30,56.23
201212,325,414,1,40,59.36
201212,289,371,1,50,86.17
201212,197,246,1,50,85.78
201212,144,191,1,70,139.14
201212,14,15,0,20,53.61
201212,137,164,0,30,43.32
201212,129,150,0,40,74.54
201212,112,130,0,50,70.99
201212,69,83,0,50,120.99
201212,85,110,0,70,200.91
201301,74,86,1,20,43.93
201301,378,466,1,30,55.86
201301,349,462,1,40,61.96
201301,308,375,1,50,62.19
201301,198,271,1,50,83.73
201301,131,161,1,70,119.44
201301,25,26,0,20,31.66
201301,120,130,0,30,65.72
201301,117,140,0,40,114.99
201301,120,144,0,50,80.08
201301,94,119,0,50,117.79
201301,100,127,0,70,128.07
201302,3,3,2,3,59.42
201302,84,94,1,20,62.92
201302,419,533,1,30,49.34
201302,408,512,1,40,67.2
201302,329,434,1,50,69.34
201302,206,274,1,50,90.74
201302,167,215,1,70,110.46
201302,23,27,0,20,54.47
201302,144,172,0,30,73.11
201302,136,163,0,40,66.54
201302,128,159,0,50,87.32
201302,96,129,0,50,118.34
201302,89,135,0,70,100.5
201303,86,95,1,20,56.87
201303,371,471,1,30,44.8
201303,357,462,1,40,60.99
201303,269,353,1,50,69.1
201303,225,308,1,50,73.25
201303,138,179,1,70,90.46
201303,27,30,0,20,69.62
201303,154,185,0,30,59.93
201303,155,175,0,40,66.96
201303,108,131,0,50,80.07
201303,90,109,0,50,124.54
201303,85,120,0,70,153.28
201304,92,101,1,20,46.35
201304,477,637,1,30,50.32
201304,446,593,1,40,56.95
201304,380,481,1,50,67.98
201304,234,337,1,50,99.57
201304,180,226,1,70,121.16
201304,35,43,0,20,60.75
201304,157,198,0,30,68.73
201304,153,191,0,40,87.46
